text,count
TSIMSHIAN BEAR CIRCA 1850,1
"""TSIMSHIAN DRAGONFLY SCREEN, CIRCA 1850""",1
"""BLACKFISH""",1
"""EAGLE DANCER""",1
"""EAGLE'S RAINBOW""",1
UNTITLED (FIRST HORSEMAN OF THE APOCALYPSE),1
"""WOLF AND MOON""",1
"""SISIUTL AND OWL""",1
"""ORCA""",1
"""THE KWAKWAKA'WAKW""",1
"""THE MOUTH OF HEAVEN""",1
"""CRANE""",1
"""HELLDIVER AND SAWBILL""",1
"""RAVENS AND FROGS""",1
"""COPPER ISLAND EAGLE""",1
"""BEAR MOTHER""",1
"""FEAR""",1
"""HAIDA DOGFISH""",1
"""SUPERNATURAL RAVEN WITH SUN""",1
"""THUNDERBIRD (HAIDA)""",1
"""WASCO AND WHALE""",1
"""DOGFISH MOTHER""",1
"""RAVEN AND THE BIG FISHERMAN""",1
"""THE BEAR MOTHER""",1
"""THREE BEAVER BROTHERS""",1
"""CLEAR CUT TO THE LAST TREE""",1
"""SUPER CLEAR CUT""",1
HAIDA SHIELD MASK: SUN,1
BELLA COOLA THUNDERBIRD MASK,1
KWAKIUTL MOVABLE FIGURE: NONLEMGILA,1
KWAKIUTL DOUBLE MASK: RAVEN & CANNIBAL OF THE MOUNTAINS,1
KWAKIUTL MASK WITH MOVABLE MOUTH,1
KWAKIUTL FIGURE WITH MOVABLE ARMS: NONLEMGILA,1
TSIMSHIAN MOVABLE FIGURE WITH FUR COVERING,1
KWAKIUTL MASK: DEVIL FISH (OCTOPUS) (16/6874),1
TSIMSHIAN CRAB,1
KWAKIUTL MOVABLE HUMAN FIGURE,1
"TSIMSHIAN FIGURE WITH MOVABLE HEAD, ARMS & LEGS: NONLEMGILA",1
KWAKIUTL KILLER WHALE HEADDRESS,1
KWAKIUTL REVEALING (TRANSFORMATION) MASK: EAGLE/HUMAN FACE,1
"KWAKIUTL MASK: SISIUTL, SUN & MAN",1
KWAKIUTL MASK: LONG-NOSED SPIRIT,1
HAIDA FIGURE OF CORPSE,1
KWAKIUTL REVEALING (TRANSFORMATION) MASK: BORN TO BE HEAD OF THE WORLD (16/8410),1
KWAKIUTL FIGURE: LARGE GOOSE WITH OTHER BIRD,1
DIVING WHALE,1
ANGLO RAMPANT DRAGON MOTIF,1
"""ART ACROSS GENERATIONS,"" ISABELLA YAHJAANAS, CHARLES EDENSHAW, ARTIST",1
SHARK AND BEAVER,1
"LAND OTTER, DEAD SHAMAN, SPIRIT",1
"BEAR, LAND OTTER",1
"BEAR, YOUNG BEAR",1
HEAD OF DEAD STICK INDIAN DOCTOR,1
HEAD OF STICK INDIAN,1
HEAD OF MOUNTAIN GOAT,1
TWO BEAVERS AND A FRESH WATER ??,1
IN SHAPE OF OLDEST FIGHTING KNIFE FORM,1
"SUN, MOON, STARS",1
LAND OTTERS AND MAN SPIRIT,1
BEAVER FOOT,1
"CROW, DEAD MAN, FROGS, KINGFISHER",1
"CROW, DEAD MAN, KINGFISHER, OWL, FROG",1
"OYSTER CATCHER, MOUNTAIN GOAT, GOAT HEAD, BEAR HEAD, OWL",1
CROW/RAVEN,1
"CROW, DEAD MAN, KINGFISHER, OWL, DEATH HEAD",1
CHIEF'S SPIRIT,1
"YAKES, CHIEF",1
TWO BEAR'S HEADS WITH CROW'S BEAK BETWEEN THEM,1
SHAMAN'S YAKE,1
THREE BEARS UNDER DEAD FALL,1
MAN'S HEAD AND CROW,1
SPIRIT THAT LIVES UNDER WATER WITH CROW HEAD,1
"CROW, EAGLE",1
SPIRIT THAT LIVES IN THE WATER,1
DEER'S HOOF,1
SHARK AND DEVIL FISH,1
MINK EATING A HALIBUT,1
EAGLE ON MAN'S HEAD,1
HALF HALIBUT AND HALF LAND OTTER,1
SHAMAN WITH LAND OTTER'S TAIL IN HIS MOUTH,1
REPRESENTS PERSON'S FACE,1
"THE LEATHER STAR REPRESENTS THE MORNING STAR, AND IS DIVIDED INTO TWO COLORS REP",1
REPRESENTING A BIRD,1
DESIGN OF UNKNOWN SIGNIFICANCE,1
ANIMAL TRACKS DESIGN,1
PLANT DESIGN,1
BIG TONGUES DESIGN,1
FISH TEETH DESIGN,1
MILLIPED PATTERN,1
ARROW FEATHER PATTERN,1
BRAKE FERN DESIGN,1
FROG DESIGN,1
REPRESENT TEETH FALLEN OUT IN OLD AGE,1
FISH AND BEAVER DESIGN,1
MORNING STAR DESIGN,1
GREEN SQUARES ARE LIFE SYMBOLS TOUCHED BY RED TIPIS,1
ARROW FEATHER & QUAIL TIP DESIGNS,1
PINE CONE & MOUNTAINS DESIGNS,1
FEATHER AND ARROW POINT DESIGNS (PROBABLY),1
EYE DESIGN,1
BUSHES DESIGN,1
MOUNTAINS AND CLOUDS DESIGN,1
BUSHES OR FLOWERS DESIGN,1
DUCK'S WING DESIGN,1
"FLYING GEESE, MOUNTAINS DESIGNS",1
RACOON DESIGN,1
SPOTTED STRIPE REP. BUFFALO TRACKS,1
CROSS DEPICTS MORNING STAR; BAR AT INSTEP REP. HORIZON,1
GREEN RECTANGLE IS BUFFALO STANDING ON WHITE PATH,1
DEPICTS ONE-HALF OF A SADDLE BAG,1
"BLACK MAN'S DREAM EXPERIENCE, TURTLE DREAM EXPERIENCE",1
ZIGZAG LINE REP. LIGHTNING,1
REP CLOUDS & STARS IN BLUE SKY W TIPIAT TOE & RED CRAYFISH IN CENTER,1
TIPIS,1
"DESIGNS OF QUAIL TIP, RED MOUNTAINS AND SPOTTED SKIN OF FAWN",1
CROSSING TRAILS AND ZIGZAG DESIGNS,1
"CROW'S TRACKS, RED MOUNTAINS, ZIGZAG, BUCK EYE TREES, MESHES IN FISH NET DESIGNS",1
CROSSING TRACKS (?) DESIGN,1
"ZIGZAG, RED MTNS & ZIGZAG COMBO, HALF ARROW PTS, RED MTNS, MESHES IN FISHNET",1
ZIGZAG AND MESHES IN FISHNET DESIGNS,1
ZIGZAG AND QUAIL TIPS DESIGNS,1
"CROSSING TRACKS, ZIGZAG, RED MOUNTAINS, MESHES IN FISHNET DESIGNS",1
RED MOUNTAINS AND MESHES IN FISHNET DESIGNS,1
ZIGZAG (?) DESIGN,1
ZIGZAG WITH BREAK IN DESIGN,1
LEAF AND MOUNTAINS DESIGNS,1
CROSSING TRAILS DESIGN,1
"ZIGZAG, RED MOUNTAINS, RED MTNS & ZIGZAG, MESHES IN FISHNET",1
RED MOUNTAINS AND BUCK EYE DESIGNS,1
"RED MOUNTAINS,ZIGZAG,BUCKEYE TREES,MESHES IN FISHNET DESIGNS",1
"ZIGZAG,RED MOUNTAINS AND ARROW POINT DESIGNS",1
"MESHES IN FISHNET, CROW'S TRACKS, RED MOUNTAINS DESIGNS",1
THREE CROSSES REP MORNING STAR,1
WHITE BACKGROUND REP. SNOW; BLUE TRIANGLES ARE TIPIS WITH SQ. DOORS,1
TENT DESIGN,1
LARGE STRIPE REP. PATH WEAVER TRAVELS,1
LARGE TRIANGLES REP. BUFFALO HORNS; ZIGZAG LINES ARE PIPES;,1
GREEN TRIANGLES REP. HORSE EARS,1
HORNED TOAD DESIGN,1
DEPICTS A MOLLUSK,1
RAT DESIGN,1
BLUE STRIPED AREAS REP. FISH; SMALL PAIRED TRIANGLES ARE BUTTERFLIES,1
"ROW BLUE TRIANGLES REP. ROCKS, ROWS OF RED & BLUE SQUARES REP HILLS;",1
RATTLESNAKE DESIGN,1
FEATHER (?) DESIGN,1
MILLEPED DESIGN,1
BLACK OAK DESIGN,1
YELLOW PINE DESIGN,1
MOTHMILLER DESIGN,1
WHITE OAK DESIGN,1
FLY DESIGN,1
SUGAR PINE (?) DESIGN,1
ARRPW FEATHER AND QUAIL TIP DESIGN,1
ARROW POINTS AND 'SOMETHING TURNING AROUND' DESIGN,1
GRAY SQUIRREL'S FOOT DESIGN,1
'ROUGH' OR 'CROOKED' AND ARROW POINT DESIGN,1
ARROW POINT (?) OR FLYING GEESE (?) DESIGN,1
DEER RIB AND ARROW POINT DESIGN,1
LIZARD OR LIZARD FOOT DESIGN,1
SKUNK'S NOSE DESIGN,1
SKUNK DESIGN,1
FLYING GEESE (?) AND PINE CONE DESIGN,1
LIZARD OR LIZARD FOOT AND DIAMOND DESIGN,1
BENT KNEE DESIGN,1
EYE AND LIZARD FOOT DESIGN,1
DEER EXCREMENT AND 'ROUGH' OR 'CROOKED' DESIGN,1
ARROW POINTS AND MUSSEL'S TONGUE DESIGN,1
LIZARD OR OWL'S CLAW DESIGN,1
DESIGN OF BUSHES,1
DEER GUT DESIGN,1
"MEADOW LARK'S NECK, QUAIL, MOUNTAIN OR BEAR'S FOOT AND MUSSEL'S TONGUE DESIGNS",1
RATTLESNAKE HEAD DESIGN,1
LEAVES STRUNG ALONG DESIGN,1
PULLED AROUND DESIGN,1
"BENT ELBOW, ARROW POINTS DESIGNS",1
DESIGN OF CROSS WAVES,1
"ARROW POINTS, FLYING GEESE, RATTLESNAKE HEADS (?) DESIGNS",1
"BEAR'S FOOT, FLYING GEESE DESIGNS",1
HOUSE DESIGN,1
DESIGN OF 'PAIR OF TONGS',1
GRASSHOPPER'S FOOT DESIGN,1
ARROW POINTS & RATTLESNAKE (?) DESIGN,1
HORNET OR TREE DESIGN,1
PHASE 3 CHIEF'S,1
RED-LINE PATTERN SYMBOLIZES CHILD BEARING PORTION OF WOMAN'S LIFE,1
ANTHROPOMORPHIC FIGURE,1
MIGRATION CHART,1
FOURTH DEGREE CHART,1
MEGIS CHART,1
FLINT DESIGN,1
A) ARROW,1
PALHIKWAMANA,1
CARVED HANDLE DEPICTS GOOSE,1
REPRESENTING A GUARDIAN OF HEARTH,1
QUAIL PLUME DESIGN,1
CLOUD,1
DEER AND HORSES,1
DEER DECORATION,1
RAINBOW & LEAF DESIGN,1
ZIGZAG BAND DESIGN,1
CLOUD DESIGN,1
RAINBOW AND FLOWER DESIGN,1
STEPPED DESIGN,1
BIRD & LEAF DESIGN,1
ROAD RUNNER DECORATION,1
ROSETTE AND ROADRUNNER DESIGN,1
ROSETTE AND SPIRAL DESIGN,1
ANTELOPE HORN?,1
HUNTING DREAM,1
RAINBOW PATTERN,1
CLOUD SCALLOPS,1
PARROT MOTIF,1
DEER DESIGN,1
PARROT-SHAPE,1
SUN & MOON DISK,1
SUN AND MOON DISK,1
PASSIKYAPPA,1
CORN?,1
PASIKYAPPA GOD,1
SHULAWITSI GOD,1
DEER FOOT,1
STEPPED TRIANGLE DESIGN,1
TRIANGLE DESIGN,1
DESIGN IN DEVIL'S HORN,1
BUFFALO DANCERS AND DRUMMER,1
SUN AND EAGLE,1
BOW DANCER,1
KACHINA,1
BUFFALO DANCERS,1
WOMAN DANCER,1
MASKED DANCER,1
WOMAN DRESSED FOR CORN DANCE,1
DANCE FIGURE,1
DANCER WITH BOW,1
DANCER?,1
TWO DANCING FIGURES,1
ANIMAL AND LINEAR DECORATION,1
CATFISH,1
FISH AND LINEAR DECORATION,1
INDIAN HEAD,1
"RAM'S HEAD, LIZARD AND SMALL ANIMAL",1
SNAKE DANCER,1
"MICHAELANGELO'GOD, SEQUOIA, SITTING BULL, CRAZY HORSE, SPACE SHUTTLE, WORLD TRADE CENTER",1
WHIRLWIND DESIGN,1
GOLDEN EAGLE DESIGN,1
CROW MOTHER KATSINA WITH 4 CORN COB DESIGN,1
(MUDHEAD) KATSINA DESIGN,1
DNA DESIGN,1
"CROSS, LIGHTNING, MAIZE PLANT, DRAGONFLY",1
"MAN, FATHER OF KATSINAS",1
GUARD 1,1
GUARD 2,1
MUDHEAD DRUMMER,1
FLUTE KATSINA 1,1
FLUTE KATSINA 2,1
FLUTE KATSINA 3,1
FLUTE KATSINA 4,1
PHALHIK MANA 1,1
PHALHIK MANA 2,1
PHALHIK MANA 3,1
PHALHIK MANA 4,1
YELLOW CLOWN 1,1
YELLOW CLOWN 2,1
LINE AND STEP DESIGN,1
HOPI SYMBOLS,1
"HOPI SYMBOLS, HAND, LIGHTNING",1
GAAN DANCER,1
BIGHORN SHEEP,1
SHALAKO DANCER,1
HEAD WEARING PLAINS INDIAN FEATHER HEADDRESS,1
SHREW,1
"MYTHICAL CREATURE, FROG-LIKE ANIMAL",1
TWO GREY HILLS STYLE,1
GERMANTOWN STYLE,1
MOKI STYLE,1
SANDPAINTING STYLE (YEI FIGURES DEPICTED),1
"""BIRD SPIRIT DANCER""",1
STEP DESIGN,1
SWASTIKA MOTIF,1
HEAD OF SEAL,1
MAP OF HUDSON BAY,1
CAPE FULLERTON HARBOR WINTER QUARTER,1
HINDQUARTER OF SEAL,1
HEAD OF POLAR BEAR,1
POLAR BEAR,1
CARVED WOLF ON WAND,1
HALF MAN,1
HUT,1
"SEAL, SLED",1
PLAYING KICKBALL WITH DEMONS,1
FLIGHT OF BIRDS,1
THE OWL,1
ANGELS IN THE MOON,1
ESKIMO SEA DREAMS,1
DRIVING MOULTING GEESE INTO PEN,1
TWO RAVENS,1
BIRD AS IF IN WATER,1
"MOTHER PUTTING A BOOT ON HER CHILD'S RIGHT FOOT, CHILD LYING DOWN",1
NARWHAL,1
NARWHAL TUSK,1
"BLACK ROCK CHIEF WITH TWO WOMEN, SIOUX",1
GROUP OF SIOUX INDIANS AND BUFFALOES,1
"INDIANS HUNTING BUFFALOES, SIOUX",1
"AN INDIAN TREATY, SIOUX",1
"INDIANS MOVING THEIR TENTS, SIOUX",1
A SIOUX VILLAGE,1
"HALCYON DAYS, A SIOUX VILLAGE",1
"WAR CHIEF OF THE TRIBE, BLACKFOOT",1
A BLACKFOOT DOCTOR,1
COMANCHE VILLAGE,1
"SMOKING THE SHIELD, COMANCHE",1
"CHIEF OF THE TRIBE IN RICH COSTUME, PAWNEE",1
"THREE WARRIORS EQUIPPED FOR WAR, OMAHA",1
"PAWNEEPIC VILLAGE, WICHITA",1
MANDAN VILLAGE,1
"INTERIOR OF A WIGWAM, MANDAN",1
"INDIAN CEMETERY, MANDAN",1
"GAME OF TCHUNGKEE, MANDAN",1
"THE BULL DANCE, MANDAN",1
"THE TORTURING SCENE, MANDAN",1
"CHIEF OF THE TRIBE WITH CLUB, WINNEBAGO",1
"A CELEBRATED CHIEF, DELAWAY",1
"A VILLAGE, NEAR THE FALL OF ST. ANTHONY, OJIBWAY",1
"DANCE TO THE MEDICINE BAG, SAUK",1
"BALL-PLAY DANCE, CHOCTAW",1
"LOOKING AT THE SUN, SIOUX",1
"SHOOTING BUFFALOES, UPPER MISSOURI",1
THROWING THE BOLAS,1
"OSCEOLA, CHIEF OF THE SEMINOLES",1
"TWO WARRIORS, ONE WITH LANCE AND MEDICINE BAG, AND A WOMAN, BLACKFOOT",1
"STUDIES OF INDIAN IMPLEMENTS, WESTERN GREAT LAKES",1
BEAR TONGUE,1
BEAR TOUNGE,1
REPRESENTS A SEA LION,1
HEAD REPRESENTS A SPIRIT FROM SICK-E-A-KOW,1
HAIR SEAL'S HEAD,1
DEPICTS HAIR SEAL,1
DEPICTS EAGLE HEAD,1
BEAR'S FOOT,1
ROCK SHELL FISH,1
HANDLE CARVED TO REPRESENT A MOSQUITO,1
CARVED TO REPRESENT A SALMON TAIL,1
CARVED TO REPRESENT A MAN'S FACE,1
"TLINGIT HOUSE ON ONE FACE, THREE BIRDS ON OTHER",1
WHALE'S TAIL,1
REPRESENT MITTENS,1
REPRESENT AN ANGRY TLINGIT OR THE SPIRIT OF A DEAD MAN,1
2 YOUNG RAVENS ON EITHER SIDE OF A TREE,1
PORPOISE,1
REPRESENTS AN EAGLE'S CLAW GRASPING THE BOWL,1
REPRESENTS EAGLE (SYMBOL OF LAND) AND BLACK FISH (SYMBOL OF SALT WATER),1
"WATER HEN, WATER SPIRIT",1
YOUNG BEAR,1
DOG SALMON,1
CARVING REPRESENTS SALT WATER EEL 'KH' AUK'.,1
MICE TRYING TO CRAWL INTO THE BOWL,1
REPRESENTS TWO BEARS AND RAVEN,1
REPRESENTS A DOCTOR ABOVE AND BELOW TWO TLINGITS IN ACT OF COPULATION,1
"REPRESENTS A BEAR EATING A MAN, THE HEAD OF A WOLF, A BEAR MAN & A DOCTOR",1
"REPRESENTS BEAR EATING MAN, MOUNTAIN GOAT WITH SCULPIN TAIL IN MOUTH",1
REPRESENTS BEAR EATING MAN WITH BEAR AND RAVEN,1
"REPRESENTS A RAVEN, A MAN AND A MOSQUITO",1
"REPRESENTS WITCH WOMAN WITH RAVEN SPIRIT WITHIN, ABOVE IS A SAND HILL CRANE",1
WOLF AND MOSQUITO,1
HANDLE CARVED TO REPRESENT A WHALE,1
HANDLE REPRESENTS A GROUND SHARK & RAVEN,1
REPRESENTS HAWK SITTING ON WHALE'S HEAD,1
HANDLE CARVED TO REPRESENT A BEAR,1
REPRESENTS YOUNG BEAR SITTING ON HAUNCHES,1
REPRESENTS MOSQUITO & BEAR.,1
HANDLE CARVED TO REPRESENT DOG FISH.,1
HANDLE CARVED TO REPRESENT A DOCTOR WITH HEADDRESS OF INLAID SHELL,1
REPRESENTS MYTHICAL WATER SPIRIT,1
HANDLE CARVED TO REPRESENT A WHALE.,1
REPRESENTS DOG FISH & BEAR,1
REPRESENTS GROUND SHARK AND BEAR,1
HANDLE CARVED TO REPRESENT FISH & BABY.,1
REPRESENTS MOSQUITO AND BEAR,1
"REPRESENTS HAWK HOLDING TLINGIT YAKE, WITH LAND OTTER AND DOCTOR",1
REPRESENTS LAND OTTER WITH SINGING DOCTOR HOLDING TAIL,1
"REPRESENTS GROUND SHARK, EAGLE AND DOCTOR WITH CLUB",1
REPRESENTS CORMORANT OR SHAG?,1
HANDLE ENGRAVED WITH MYTHICAL SEA SPIRIT,1
HANDLE CARVED TO REPRESENT A RAVEN.,1
REPRESENTS LAND OTTER AND DOCTOR,1
REPRESENTS AN OWL AND TWO EAGLES,1
HANDLE CARVED TO REPRESENT A BEAR.,1
REPRESENTS DOCTOR PRACTICING ABOUT THE SICK,1
"DOCTOR SPIRIT WITH DEVIL FISH SHOULDER ROBE, DUCK HEAD, EYE",1
"BEAR, SALMON",1
REPRESENTS KUSH-TAR-KAR (LAND OTTER/MAN) - THE SPIRIT OF THOSE WHO DROWN,1
REPRESENTS SPIRIT OF DEAD TLINGIT WOMAN - 'SHARWUT KLIN' (A WOMAN OF HIGH CLASS),1
DEAD TLINGIT SINGING,1
COLD NORTH WIND SPIRIT,1
SPIRIT OF A DOG - KATU KU-YAKE,1
REPRESENTS KUSH-TAR-KAR - DROWNED TLINGITS ARE BELIEVED TO TURN INTO THIS SPIRIT,1
SHOU-KU YAGE,1
LAND OTTER HEAD WITH TOUNGE OF DRIED FISH,1
"HAWK, BEAR",1
"REPRESENTS OYSTER CATCHER, 3 WITCHES PLANNING EVIL, DEVIL FISH",1
"RAVEN, DEAD MAN WITH PROTRUDING TOUNGE, MERGANSER, HAWK",1
FACE WITH PROTRUDING TOUNGE,1
WATER SPIRIT - KO-NA-KO-TATE,1
"RAVEN, FISH",1
FIELD MOUSE,1
REPRESENTS SPIRIT OF A DEVIL FISH,1
DOG SPIRIT,1
SPIRIT OF A DROWNED TLINGIT WHO HAS ONLY HALF TURNED INTO AN OTTER,1
PEACE MAKER SPIRIT,1
REPRESENTS THE SPIRIT OF A CHIEF - YAKE-AW-KOW,1
SPIRIT OF A BOY,1
"KHI-YAGE, SPIRIT OF THE AIR? THAT LIVE ABOVE",1
"RAVEN, DEAD MAN WITH PROTRUDING TOUNGE, FROG, KINGFISHER, HAWK",1
GOOD NATURED SPIRIT WHICH LIVE IN THE AIR,1
REPRESENTS THE SPIRIT OF THE DROWNED MAN WHO HAS TURNED INTO THE LAND OTTER,1
DOCTOR SINGING,1
TLINGIT'S SPIRIT,1
"DEAD MAN'S SPIRIT, TOUNGE PROTRUDING, EYES CLOSING",1
"DOCTOR'S SPIRIT, THE DORSAL FIN OF THE BLACK FISH",1
RAVEN SPIRIT,1
SCULPIN SPIRIT,1
A SPIRIT THAT LIVES ABOVE,1
"RAVEN, DEAD MAN WITH PROTRUDING TOUNGE, CROW, HAWK",1
HEAD IS LAND OTTER AND BODY IS DEVIL FISH,1
COMMON CRANE,1
"2 DOCTOR'S SPIRIT, 1 WITH LAND OTTER COMING OUT OF MOUTH",1
BEAR & YAKES,1
YAKE WITH LAND OTTER HEAD,1
BEAR FEET,1
WOMAN'S FACE,1
DEPICTS BEAR,1
DEPICTS MARMOT,1
REPRESENTS A TLINGIT'S HEAD,1
REPRESENTS TLINGIT'S HEAD,1
BEAR AND TWO WOLVES,1
WATER SPIRIT - KO-RA-KO-TATE,1
"BEAR, FROG",1
REPRESENTS DUCK,1
"RAVEN, BEAR, EAGLE",1
FUR SEAL,1
REPRESENTS A SEA PARROT OR PUFFIN,1
LARGER END REPRESENTS A SPIRIT,1
REPRESENTS SPIRIT WITH TAIL OF DEVIL FISH,1
SALMON SWIMMING INTO A FRESH WATER STREAM & THE HEAD OF DEAD DOCTOR W/ ROPE,1
HEAD OF A MOUNTAIN GOAT & A HAWK'S HEAD W/ SPIRIT IN BEAK,1
2 BEAR SPIRITS EATING A DEAD TLINGIT,1
REPRESENTS THE HORN OF A CROWN,1
REPRESENTS THE TOOTH OF A MOOSE,1
REPRESENTING SALMON AND LAND OTTER TONGUE.,1
BEAR SITTING UP ON HAUNCHES,1
REPRESENTS THE SPIRIT OF A HALIBUT,1
"HUMAN FACE, HAWK'S BILL",1
REPRESENTS A MAN'S FACE,1
SPIRIT FACE WITH SPIRIT OF LAND OTTER COMING OUT OF MOUTH,1
YOUNG RAVEN HEAD,1
DOCTOR'S SPIRIT WITH CROWN ON HEAD,1
REPRESENTS YOUNG BEAR SITTING UP,1
"SHELL FISH, KHA",1
CARVED TO REPRESENT GLACIAL ICE,1
REPRESENTS EAGLE WITH RAVEN ON BREAST,1
REPRESENTS WOLF HEAD AT EITHER END,1
REPRESENTS SNAIL,1
CARVED TO REPRESENT VILLAGE OF KOOK-NOO-OO,1
2 BEARS AND A RAVEN WITH A BEAR'S BODY,1
REPRESENTS A DOCTOR WITH TAIL OF LAND OTTER IN MOUTH,1
REPRESENTS HAWK,1
REPRESENTS BEAR AND SPIRIT,1
REPRESENTS A RAVEN SWALLOWING A MAN AND MAN'S SPIRIT,1
RAVEN & FROG,1
"REPRESENTS DOCTOR WITH CROWN ON HEAD, SINGING TO HIS YAKE",1
"REPRESENTS DOCTOR'S HEAD, WITH HEADDRESS ON, SINGING TO HIS YAKE",1
REPRESENTS THE SPIRIT OF THE BLACK FISH,1
"REPRESENTS A WHALE, AND A DEAD TLINGIT, AND A RAVEN EATING THE DEAD",1
REPRESENTS A SAND HILL CRANE AND A DOCTOR'S SPIRIT,1
"A RAVEN & A WOLF, W/ TLINGIT SPIRIT BETWEEN EARS & THE EARS CARVED AS YAKES",1
REPRESENTS DOCTOR'S SPIRIT AND BEAR MAN,1
REPRESENTS A WHALE,1
REPRESENTS BLACK FISH,1
REPRESENTS HUMAN FACE AND BEAR'S PAW,1
REPRESENTS HUMAN FACE,1
REPRESENTS MOSQUITO,1
REPRESENTS WORM EATING SMALL FISH,1
REPRESENTS ABEAR SPIRIT WITH TLINGIT SPIRITS ALL ABOUT & RAVEN IN ?,1
REPRESENTS SPIRIT OF A WHALE WITH TLINGIT SPIRITS ALL ABOUT AND WOLF SPIRIT IN ?,1
"GOAT'S HEAD, RAVEN",1
HANDLE CARVED TO REPRESENT A RAVEN'S HEAD,1
CARVING REPRESENTS EARS,1
REPRESENTS WOLF HEAD,1
"DROWNED TLINGIT BEING EATEN BY SCULPIN; LAND OTTER, RAVEN SPIRIT, DEVIL FISH",1
SEA WORM - KHLEETE,1
WATER LILY,1
"RAVEN, DEAD MAN WITH PROTRUDING TOUNGE, FROG, MERGANSER, HAWK",1
"REPRESENTS DORSAL FIN OF A BLACK FISH, BEAR'S HEAD AND FACE",1
SAND HILL CRANE WITH TLINGIT SPIRIT IN BILL,1
DEAD MAN'S SPIRIT WITH PROTRUDING TOUNGE,1
REPRESENTS SMALL WATER HEN JUST STARTING TO FLY,1
REPRESENTS A WATER HEN,1
REPRESENTS A MEASURING WORM IN THE ACT OF ? ABOVE THE GROUND,1
MAN'S HEAD WITH HEADDRESS OF BLACK FISH,1
REPRESENTS OTTER-MAN (SPIRIT OF DROWNED MAN THAT HAS TURNED INTO OTTER-MAN),1
REPRESENTS PUFFIN OR SEA PARROT,1
REPRESENTS A GULVEGNET,1
REPRESENTS A CORMORANT,1
REPRESENTS A GROUSE,1
REPRESENTS A SEA CUCUMBER,1
"LAND OTTER, TLINGIT SPIRIT, ARM OF A DEVIL FISH",1
"WITCH, GROUND SHARK",1
"BEAR, BLACK FISH",1
"BEAR, MOON WITH SMALL BEAR WITHIN",1
REPRESENTS A BEAR TOUNGE,1
REPRESENTS A SEA OTTER,1
REPRESENTS GLACIAL ICE WHEN IT BREAKS,1
REPRESENTS A LAND OTTER,1
REPRESENTS BEAR.,1
A DOCTOR'S SPIRIT WHICH TELLS HIM THE WORKING OF EVIL SPIRITS,1
REPRESENTS A SEA SPIRIT,1
REPRESENTS A HALIBUT,1
REPRESENTS A BEE,1
REPRESENTS A DRAGON FLY,1
REPRESENTS MYTHICAL SEA SPIRIT,1
"SALMON, RAVEN",1
DEPICTS FROG'S HEAD,1
"BEAR'S FOOT AND CLAW, AND RAVEN'S BEAK",1
"BEAR'S FOOT, RAVEN'S BEAK",1
"BEAR'S FOOT, RAVEN'S BEAK, SALMON",1
SHAPE OF HAIDA CANOE,1
REPRESENTS MYTHICAL SEA SPIRIT KO-NA-KO-TATE,1
DEPICTS BEAVER,1
"SCULPIN, DEVIL FISH, LAND OTTER",1
REPRESENTS HUMAN LEG AND FOOT,1
REPRESENTS RAVEN'S HEAD AND A HALIBUT'S BODY,1
REPRESENTS CRANE'S HEAD,1
YOUNG RAVEN,1
COMORANT,1
MERGANSER,1
SCULPIN EATING A HALIBUT,1
REPRESENTS RAVEN'S HEAD WITH HALIBUT BODY,1
"EAGLE, RAVEN'S HEAD",1
LAND OTTER SWALLOWING A FISH & A RAVEN HEAD,1
REPRESENTS A RAVEN'S HEAD,1
"BLACK FISH, FOOT OF MOUNTAIN GOAT",1
"DEVIL FISH, BEARS HEAD, SALMON",1
2 LAND OTTERS,1
REPRESENTS A SHELL FISH WHICH CLINGS TO THE SEA ROCKS,1
REPRESENTS COCKLE SHELL,1
SEAL WITH DEVIL FISH ON SIDE,1
FIN OF BLACK FISH,1
SEA CUCUMBER,1
REPRESENTS HAIR SEALS (2),1
HUMAN HEAD WITH FACE,1
2 FACES AND RAVEN'S HEAD,1
HEAD OF HERRING,1
"BEAR, DEVIL FISH",1
HANDLE REPRESENTS SAND HILL CRANE,1
HANDLE REPRESENTS RAVEN AND GROUND HOG,1
DEPICTS SEA LION'S HEAD,1
HAND HOLDING A BALL,1
FACE OF A HAWK,1
"ONE SPIRIT WITHIN ANOTHER, BOTH SINGING",1
TLINGIT YAKE,1
YAKE,1
SAND CRAB,1
HEAD AND BILL OF A RAVEN,1
"HAWK, SEA LION",1
"BEAR STANDING ON A ROCK (A BEAR'S HEAD), IN BEAR'S STOMACH A TLINGIT SPIRIT",1
REPRESENTS WITCH SPIRIT WITH HAWK FACE,1
BEAR SITTING UP WITH TOUNGE PROTRUDING,1
HUMMING BIRD'S HEAD,1
BLACK FISH SWALLOWING A SEAL,1
REPRESENTS TWO OWLS,1
EAGLE WITH SALMON,1
MAN WITH HEAD OF A RAVEN,1
HANDLE REPRESENTS A HEAD & DOG FISH,1
"MYTHICAL SEA SPIRIT, DRAGON FLY (2), BEAVER",1
A REPRESENTS A CRANE & B REPRESENTS A GROUND SHARK,1
"B REPRESENTS GROUND SHARK, C REPRESENTS 2 CORMORANTS, D REPRESENTS MUSKET STOCK",1
YOUNG OWL,1
MOUNTAIN GOAT EYE,1
SWAN'S HEAD,1
TLINGIT SPIRITS,1
