text,count
"STONE (BLACK SANDSTONE), PIGMENT, HIDE, WOOD",1
"STONE, HIDE, THREAD",1
"STONE, HIDE, BEAD",1
STONE (YELLOW QUARTZ),1
"STONE, WOOD, CLOTH, THREAD",1
"WOOD, HAIR, ABALONE, PIGMENT",1
"PLANT FIBER (SPRUCE ROOT), FEATHERS, HAIR",1
"PLANT FIBER, BONE, CLAWS, SKIN, HIDE, CLOTH, STRING",1
"WOOD, PIGMENT, HAIR, TWINE",1
"HIDE, FUR, SINEW, QUILL",1
"HIDE, SINEW, QUILL, PIGMENT",1
"HIDE, FUR, SINEW, HOOF",1
"IVORY, BONE, HIDE, WOOD, SINEW",1
"IVORY, BONE, SINEW, HIDE, PIGMENT",1
"HIDE, TOOTH, IVORY, BONE, PIGMENT, SINEW",1
"TOOTH, SINEW",1
"IVORY, BONE, HIDE, SINEW, HOOF (DEER)",1
"HIDE, TOOTH, IVORY, SHELL, BONE, SINEW, THREAD",1
"CLAWS (BEAR), SINEW",1
"WOOD, PIGMENT, FEATHERS, HAIR, METAL, OPERCULUM",1
"IVORY (WALRUS), STRING",1
"BONE, WOOD, SINEW, STRING",1
"BONE, WOOD, STRING, YARN",1
"HORN (MOUNTAIN GOAT), WOOD, METAL",1
"BONE (WHALE), HAIR",1
"IVORY, TOOTH, PIGMENT, STRING",1
"WOOD, TOOTH (BEAVER), HIDE",1
"HIDE, PIGMENT, SINEW, QUILL (PORCUPINE)",1
"WOOD (ARBUTIS), METAL",1
TOOTH (SEAL),1
"WOOD, HIDE, STRING, CLOTH, YARN, HORN",1
"WOOD, WHISKER (SEA LION), HAIR (HUMAN), SHELL",1
"WOOD, SHELL, PIGMENT, HIDE",1
"WOOD, METAL, ABALONE, BEADS",1
"BONE, HAIR, PIGMENT, CLOTH, THREAD",1
"BONE, HAIR, CLOTH, SKIN, SINEW",1
"WOOD, METAL, ABALONE, STONE (GARNET), BEADS",1
"METAL (IRON), HAIR, HIDE",1
"METAL (IRON), WOOD, ABALONE",1
"METAL (IRON), WOOD, ABALONE, HIDE, SINEW",1
"METAL (IRON), HORN (MOUNTAIN GOAT), HIDE",1
"METAL (IRON), ABALONE, HIDE, WOOD, PLANT FIBER",1
"METAL, ANTLER (DEER), HIDE",1
"ANTLER (DEER), METAL, STRING",1
"METAL, ANTLER (DEER), SKIN (EAGLE FOOT)",1
"ANTLER, METAL, SINEW",1
"METAL, ABALONE",1
"METAL (IRON), ABALONE, HIDE, SINEW",1
"METAL (IRON, COPPER), SINEW",1
"WOOD, FEATHER, PAPER",1
"HIDE (DEER), PIGMENT, SINEW, QUILL, WOOD",1
"WOOD, PIGMENT, SINEW, PITCH, FEATHERS, HAIR",1
"WOOD, PIGMENT, HIDE, FEATHERS, METAL",1
"WOOD, PIGMENT, SINEW, HIDE, ABALONE",1
"WOOD, PIGMENT, HIDE, SINEW, METAL",1
"WOOD, PIGMENT, HIDE, THREAD, SINEW",1
"WOOD, PIGMENT, BEAKS (PUFFIN OR PARROT), HIDE, SINEW, TEETH",1
"WOOD, PIGMENT, HIDE, SHELL, METAL, ABALONE",1
"WOOD, PLANT FIBER (SPRUCE ROOT), SINEW, HIDE",1
"WOOD, BEAKS (PUFFIN), PLANT FIBER, SINEW",1
"WOOD, SINEW, PLANT FIBER, BEAK (PUFFIN)",1
"WOOD, PLANT FIBER, SINEW, BEAKS (PUFFIN)",1
"WOOD, PIGMENT, OPERCULUM, ABALONE",1
"WOOD, PIGMENT, GLASS, HIDE",1
"WOOD, FUR (BROWN BEAR), METAL (IRON), PIGMENT, METAL (IRON), OPERCULUM, SINEW, BEAK (SEA PARROT), FEATHER",1
"WOOD, PIGMENT, OPERCULUM, PLANT FIBER, HIDE, FUR",1
"WOOD, PIGMENT, HIDE, SINEW, PLANT FIBER",1
"WOOD, PIGMENT, OPERCULUM, HIDE, FUR",1
"WOOD, BONE (MOUNTAIN GOAT), METAL (IRON, COPPER), SHELL, FUR (BEAR), BEAKS",1
"WOOD, PIGMENT, METAL, HIDE, SINEW",1
"INTESTINE, SINEW, THREAD, YARN",1
"INTESTINE, SINEW, YARN, PIGMENT",1
"INTESTINE, YARN, THREAD, CLOTH",1
"WOOD, PIGMENT, FEATHERS (EAGLE, SWAN), HIDE, ABALONE, SINEW, PLANT FIBER",1
"WOOD, PIGMENT, HAIR, FEATHERS, HIDE, PLANT FIBER",1
"WOOD, PIGMENT, HIDE, FEATHER (EAGLE, SWAN), HAIR, STRING, SINEW",1
"WOOD, PIGMENT, HAIR (HUMAN), FEATHER, HIDE, STRING, SINEW",1
"WOOD, PIGMENT, IVORY, ABALONE, HIDE, FUR (BEAR), ERMINE",1
"WOOD, PIGMENT, HAIR, ABALONE (HALIOTIS)",1
"WOOD, PIGMENT, ABALONE, OPERCULUM, HAIR",1
"WOOD, PIGMENT, HAIR, ERMINES, FEATHERS, ABALONE",1
"WOOD, PIGMENT, FUR, HIDE, BONE, SINEW",1
"WOOD, OPERCULUM, PLANT FIBER, METAL",1
"HAIR, STRING, WOOD",1
"YARN (MOUNTAIN GOAT WOOL, CEDAR BARK), WOOD, SKIN (BIRD), FEATHER, FUR (FOX TAIL), OPERCULUM, PIGMENT",1
"WOOD, PIGMENT, HIDE, FUR (BEAR), SINEW",1
"FUR (BROWN BEAR), CLAW (BROWN BEAR), HIDE, THREAD, SINEW",1
"BARK (RED CEDAR), WOOD, PIGMENT",1
"WOOD, PIGMENT, HIDE, FEATHER (SWAN), OPERCULUM, STRING, HAIR, SINEW",1
"WOOD, PIGMENT, TEETH, SKIN, HIDE, FUR",1
"WOOD, PIGMENT, HIDE (MOOSE), CLOTH, THREAD, PLANT FIBER, BEAK",1
"CLOTH, FUR (ERMINE), PLANT FIBER, THREAD",1
"BARK (RED CEDAR), CLOTH (FELT)",1
"PLANT FIBER, PIGMENT, FUR (ERMINE), HIDE",1
"PLANT FIBER, SINEW, HIDE, PIGMENT",1
"PLANT FIBER (SPRUCE ROOT), CLOTH, THREAD",1
"HORN (MOUNTAIN SHEEP), HIDE, SHELLS (DENTALIUM), CLAW, PLANT FIBER",1
"CLAWS (EAGLE), HORN (MOUNTAIN GOAT), HIDE, PIGMENT, SINEW, ABALONE, WOOD",1
"METAL (COPPER), HIDE, SINEW",1
"IVORY, ABALONE, METAL (COPPER)",1
"HORN (GOAT), HIDE, SINEW",1
"BEAD, HIDE, STRING, THREAD",1
"BEADS, HIDE, YARN, WOOD",1
"WOOD, BEAD, SINEW, CLOTH",1
"HIDE (SEA LION), SINEW, METAL, THREAD",1
"HIDE (SEA LION OR WALRUS), WOOD, SINEW",1
"HIDE (MOOSE), WOOD, SINEW, STRING, PIGMENT",1
"HIDE (MOOSE), PIGMENT, BONE, IVORY, TOOTH, SHELL, SINEW, HOOF, FEATHER, THREAD",1
"HIDE (DEER), WOOD, PIGMENT, TEETH, QUILLS, METAL, SINEW, FEATHERS",1
"CEDAR BARK, WOOL (MOUNTAIN GOAT)",1
"HIDE, PIGMENT, HOOF, FEATHERS, SINEW",1
"HIDE (DEER), HOOF (DEER), PIGMENT",1
"HIDE, BEADS, HAIR, PLANT FIBER, THREAD",1
"HIDE, SINEW, WOOD, PIGMENT, ABALONE, IVORY, PLANT FIBER",1
"WOOD, STRING, SINEW, PIGMENT",1
"HIDE, PIGMENT, BEAD, YARN, THREAD",1
"WOOD, QUILLS (PORCUPINE), PIGMENT",1
"WOOD, QUILLS, PIGMENT",1
"WOOD, STRING, QUILLS (PORCUPINE)",1
"PAPER, HIDE, PIGMENT (COPPER OXIDE)",1
"WOOD, PLANT FIBER, OPERCULUM",1
"WOOD, PIGMENT, OPERCULUM, ABALONE, PLANT FIBER",1
"WOOD, PIGMENT, METAL, PLANT FIBER, HIDE",1
"WOOD (BAMBOO), STRING",1
HORN (MOUNTAIN SHEEP?),1
"HORN (MOUNTAIN SHEEP), ABALONE (HALIOTIS), METAL?",1
"HORN (MOUNTAIN SHEEP, MOUNTAIN GOAT), METAL",1
"WOOD, HIDE, HORN (MOUNTAIN GOAT)",1
"INTESTINE (SEAL BLADDER), PLANT FIBER (SPRUCE ROOT), BARK (CEDAR), WOOD, STRING, METAL (IRON)",1
"WOOD, METAL, BARK (CEDAR), PLANT FIBER, STRING",1
"WOOD, PLANT FIBER, PIGMENT, SINEW, METAL",1
"WOOD, METAL, STRING, SINEW",1
"BONE, WOOD, STRING, PIGMENT",1
"HIDE (SEAL), WOOD, PLANT FIBER, SINEW, HORN",1
"HIDE (DEER), PIGMENT, WOOD, FEATHERS, QUILL, METAL",1
"WOOD, SINEW, YARN",1
"WOOD, PIGMENT, FEATHERS, PLANT FIBER, BONE, FEATHERS",1
"HIDE, PLANT FIBER (SPRUCE ROOT)",1
"TOOTH, PIGMENT",1
"HIDE (GOAT), PIGMENT, WOOD, METAL",1
"WOOD, PIGMENT, PLANT FIBER, HIDE, METAL",1
"WOOD, OPERCULUM, PIGMENT?",1
"WOOD, PLANT FIBER, PIGMENT, OPERCULUM",1
"WOOD (YELLOW CEDAR), PIGMENT",1
"WOOD, TEETH, HIDE, SINEW",1
"BARK (CEDAR), STRING, HIDE, THREAD",1
"WOOD, PIGMENT, METAL, PLANT FIBER, OPERCULUM",1
"WOOD, HIDE, YARN, CLOTH, METAL, STRING",1
"WOOD, PIGMENT, HIDE, FUR, FEATHER",1
"WOOD, PIGMENT, HIDE, FEATHER",1
"WOOD, PIGMENT, HIDE, FEATHER, SINEW",1
"WOOD, PIGMENT, HIDE, FEATHER, STRING, HAIR, SINEW",1
"WOOD, PIGMENT, FEATHER, HIDE, CLOTH, SINEW",1
"WOOD, PIGMENT, FEATHER, HIDE, SKIN, SINEW",1
"FEATHER, HIDE, SINEW, STRING",1
"PLANT FIBER (CEDAR ROOT, GRASS), FEATHER, SINEW, SKIN, STRING, SINEW",1
"HIDE, CLAWS, THREAD",1
"PLANT FIBER (CEDAR ROOT), CLOTH",1
"WOOD, QUILL OR BONE?",1
"HIDE, QUILL, PIGMENT, SINEW",1
"BEADS (GLASS), WIRE",1
"BEAD (GLASS, METAL, SHELL?)",1
"CLAWS, BEADS, STRING",1
"MINERAL (METAL), ANIMAL (SHELL), ANIMAL (HIDE), PLANT (FIBER)",1
"CERAMIC,",1
STONE (WHITE OPLAITE),1
STONE (GREY CHERT),1
STONE (RED CHERT),1
SAGEBRUSH,1
"BERRY (JUNIPER), PLANT FIBER",1
STONE (GREY-BLACK OBSIDIAN),1
SMOKEY OBSIDIAN,1
BLACK OBSIDIAN,1
STONE (MAHOGANY-BROWN OBSIDIAN),1
STONE (BROWN MAHOGANY OBSIDIAN),1
STONE (GRAY-BLACK OBSIDIAN),1
STONE (BROWN AND BLACK BANDED OBSIDIAN),1
STONE (SMOKEY GRAY OBSIDIAN),1
STONE (CLOUDY BLACK OBSIDIAN),1
STONE (BASALT? OBSIDIAN?),1
STONE (CLEAR OBSIDIAN),1
STONE (BLACK WITH BROWN STRIPE OBSIDIAN WITH QUARTZ INCLUSION),1
STONE (RED CHERT? OBSIDIAN?),1
STONE (BEIGE OBSIDIAN),1
"WOOD, PIGMENT, CARDBOARD ?, FEATHERS, THREAD, ABALONE",1
"WOOD, FEATHERS, PIGMENT, HIDE, STRING, METAL, SINEW ?",1
"WOOD, FEATHERS, PIGMENT, STRING, METAL (MODERN)",1
"WOOD, PIGMENT, CLOTH, FEATHERS, STRING, THREAD",1
"HIDE (BUCKSKIN), BEADS (GLASS), THREAD, HAIR",1
"CLAY, PIGMENT (ANILINE DYE), GRASS ?",1
"CLAY, PIGMENT (ANILINE DYE)",1
"CLAY, PIGMENT, CLOTH, THREAD",1
"CLAY, PIGMENT (ANILINE DYE), MICA ?",1
"GOURD, CLAY ?",1
"TWIGS, LEAVES, TWINE.",1
"HIDE, PIGMENT, WOOD, SINEW",1
"REED, PLANT FIBER, HIDE, STRING, PIGMENT",1
"PLANT FIBER, WOOD, CLOTH, HIDE, SINEW",1
"SHELL, STONE (TURQUOISE)",1
PLANT FIBER (CACTUS?),1
"MINERAL (STONE), PLANT (WOOD)",1
"CERAMIC, PIGMENT, STONE (OBSIDIAN), SHELL",1
"CERAMIC, PIGMENT, SHELL",1
"CLAY, TWINE (MODERN?)",1
"PLANT FIBER, TWIGS, PITCH, HAIR (HORSE)",1
"PLANT FIBER, TWIGS, PITCH ?, HAIR (HORSE ?)",1
"WOOD, STONE (JADE), SINEW",1
"WOOD, HIDE, QUILL",1
"WOOD, CLOTH, SINEW, PIGMENT, HIDE",1
"ANTLER (ELK), HIDE",1
"ANTLER (ELK), HIDE, HAIR, STRING",1
"BONE (PELVIC), HIDE",1
"WOOD, STONE, HAIR, SINEW, PIGMENT",1
"CLAWS, TEETH (BEAVER), FUR, HIDE, HAIR, PIGMENT, SINEW",1
"TEETH (SQUIRREL), HAIR, PIGMENT",1
SHELL (MUSSEL?),1
"QUILLS (PORCUPINE), HIDE, HAIR, PIGMENT",1
"HIDE, FUR (DEER), HOOF, DEW CLAWS, HAIR, PIGMENT, STRING, SINEW",1
"HIDE, BEADS, QUILLS, PIGMENT, METAL, HAIR, YARN, SINEW",1
"HIDE, BEADS, QUILLS, PIGMENT, HAIR, METAL, YARN, SINEW",1
"CLOTH, HIDE, BEADS (GLASS), METAL, HAIR, PIGMENT, THREAD, SINEW",1
"HIDE, FUR (BUFFALO), BEADS, CLOTH, METAL, SINEW",1
"HIDE, FUR (CALF), SINEW, ROPE",1
"HAIR (HORSE), FEATHER (EAGLE), BONE, METAL, HIDE, THREAD, SINEW",1
"FEATHERS (MAGPIE, EAGLE), HIDE, SINEW, PIGMENT",1
"HIDE, WOOD, FEATHER, SINEW, PIGMENT",1
"HIDE, PIGMENT, SINEW, THREAD, FEATHERS, WOOD",1
"HIDE, PIGMENT, SKIN, CLAWS, FEATHERS (MAGPIE, EAGLE), RIBBON, QUILLS, METAL, SINEW",1
"HIDE, FUR, PIGMENT, FEATHERS (PHEASANT), WOOD, SINEW",1
"HIDE, FUR, FEATHERS, PIGMENT, CLOTH, SINEW",1
"HIDE, FUR (SKUNK), TEETH, BONE, CLOTH, PIGMENT, SINEW ?, THREAD",1
"HIDE (BUFFALO), PIGMENT, CLOTH",1
"ANTLER (ELK), HIDE, METAL, SINEW, PIGMENT?",1
"HIDE, FUR, CLOTH, SINEW, PIGMENT, METAL, WOOD",1
"HIDE, PIGMENT, BEADS, CORN HUSK, THREAD, SINEW",1
"HIDE, PIGMENT, SINEW, CLOTH, METAL",1
"HAIR (HORSE), HIDE, WOOD, STRING",1
"FEATHERS, HIDE, PIGMENT, WOOD, SINEW",1
"WOOD, FEATHERS, SKIN (BIRD), HIDE, FUR (OTTER), PIGMENT, SINEW, BEADS, THREAD, PLANT FIBER",1
"WOOD, PIGMENT, HIDE, FUR (OTTER), FEATHERS, BEADS, SINEW",1
"HIDE, METAL, WOOD?, CLOTH, BEADS (GLASS), SINEW, THREAD",1
"HIDE, FUR (BUFFALO), BEADS, METAL, CLOTH, SINEW",1
"FEATHERS, HIDE, BEADS, PIGMENT, SINEW",1
"HIDE, FEATHERS, PLANT FIBER, SINEW",1
"PLANT FIBER, HIDE, SINEW, PIGMENT",1
"SEEDS, CERAMIC",1
"HIDE, BEADS, SINEW, STONE (CATLINITE), LEAVES (FIR), PIGMENT",1
"HAIR (HUMAN), HIDE, BEADS, PIGMENT",1
"HIDE, PIGMENT, BEADS, HOOF, PLANT FIBER, CLOTH, SINEW, THREAD",1
"HIDE, PIGMENT, BEADS, QUILLS, HOOF, SINEW, THREAD",1
"HIDE, PLANT FIBER, QUILLS, PIGMENT, HAIR, FUR, HOOF, FEATHERS, SINEW",1
"HIDE, QUILLS, PLANT FIBER, SINEW",1
"HIDE, FUR, TEETH, BONE, QUILLS, PIGMENT, METAL, CLOTH, SINEW",1
"CLOTH, FEATHER (EAGLE), HIDE, SINEW, PIGMENT",1
"HIDE, FUR, PIGMENT, METAL, FEATHERS, PLANT FIBER, THREAD, SINEW",1
"HIDE, PIGMENT, FEATHERS, PLANT FIBER, SINEW, QUILLS",1
"HIDE, FEATHERS, PIGMENT, CLOTH, BEADS, SINEW",1
"HIDE, PIGMENT, BEADS, FEATHERS, METAL, SINEW, WOOD",1
"CLOTH, HIDE, FUR (WEASEL), HAIR (HORSE), FEATHERS, METAL (BELLS), SINEW",1
"CLOTH (WOOL FULLED STROUD CLOTH), RIBBON (SILK), METAL (BRASS BELLS)",1
"WOOD, HIDE, PIGMENT, BEADS, QUILLS, FUR, SINEW",1
"FEATHERS, PIGMENT, SWEET GRASS, SINEW",1
"WOOD, PIGMENT, HIDE, FUR, FEATHERS, CLOTH, METAL, SINEW",1
"WOOD, PIGMENT, HIDE, FUR, METAL, CLOTH, FEATHERS, SINEW",1
"FEATHERS (CROW), HIDE, PIGMENT, SINEW",1
"SKIN, BONE, FEATHERS, BEAK, CLAWS, HIDE, CLOTH, PIGMENT, SINEW, THREAD",1
"HIDE (BUFFALO), FUR (BUFFALO)",1
"SKIN, BONE, BEAK, CLAWS, RIBBON, STRING",1
"HIDE, PIGMENT, CLOTH, METAL, THREAD, SINEW",1
"HIDE, PIGMENT, QUILLS, FEATHER, SINEW",1
"HIDE, FEATHERS, PIGMENT, SINEW, CLOTH",1
"FEATHERS, HIDE, PIGMENT, CLOTH, SINEW",1
"SKIN, FEATHERS, PIGMENT",1
"WOOD, HIDE, PIGMENT, FEATHERS",1
"WOOD, PIGMENT, FEATHER, HIDE, SINEW",1
"HIDE, QUILLS, BEADS, PIGMENT, SINEW",1
"CLOTH, FEATHERS, HIDE, PIGMENT, SINEW",1
"WOOD, FEATHERS, BEADS, SINEW",1
"HIDE, PIGMENT, BEADS, SINEW, SHELL",1
"HIDE, PIGMENT, FEATHERS, SINEW, METAL, GLASS, THREAD",1
"HIDE, PIGMENT, BEADS, METAL, SINEW, PEYOTE, THREAD",1
"HIDE, PIGMENT, FEATHERS, BEADS, SINEW",1
"WOOD, QUILLS, PIGMENT, FEATHERS, SINEW",1
"INTESTINE, QUILLS (PORCUPINE), THREAD",1
"BEAD (MARINE SHELL, TURQUOISE), STRING",1
"BEADS (SHELL, TURQUOISE?), STRING",1
"SHELL (TURTLE), HIDE, DEW CLAWS, METAL",1
"HIDE, PIGMENT (CLAY?), SINEW, CLOTH, HAIR",1
"BONE, SHELL (ABALONE), BEADS (SHELL, GLASS), FEATHERS, CLOTH, THREAD, SINEW",1
ACORNS (BLACK OAK),1
ACORNS (WHITE OAK),1
BERRIES (MANZANITA),1
"FEATHERS (DOWN), TWINE, STRING",1
"HIDE, FUR, CLOTH, PLANT FIBER (GRASS), STRING, THREAD, BUTTONS",1
BARK (MAPLE?),1
"STRING, CLOTH, THREAD, PIGMENT",1
"WOOD, HIDE, PIGMENT, METAL, HORN, TWINE",1
"WOOD, PIGMENT, HIDE, CLOTH, METAL",1
"WOOD, PIGMENT, HIDE, FUR, HAIR, CLOTH, METAL",1
"WOOD, PIGMENT, HIDE, HAIR, YARN, METAL, CLOTH",1
"WOOD, CLAY, HIDE, PIGMENT",1
"PLANT FIBER, TWINE, HAIR",1
"STRING (MILKWEED), METAL",1
"FEATHERS (QUAIL OR WOODPECKER), WOOD, STRING",1
"QUILLS, FEATHERS (YELLOW HAMMER), STRING",1
"STRING, CLOTH, THREAD",1
"FEATHERS, WOOD, WIRE, CLOTH, STRING, SINEW, THREAD, BEADS",1
"WOOD, WIRE, CLOTH, QUILLS (FEATHER), BEADS, STRING, THREAD, SINEW, FEATHERS, CORK",1
"WOOD, CLOTH, HIDE, ROPE, TWINE, STRING, PLANT FIBER",1
"HIDE (WILDCAT), FUR, WOOD (STICK), STRING, THREAD, CLOTH, PLANT FIBER",1
"WOOD (YEW), SINEW, HIDE, TWINE, PIGMENT, FUR",1
"WOOD, FEATHERS, SINEW, PIGMENT, STONE, PITCH",1
"WOOD, FEATHERS, SINEW, PITCH",1
"LEAVES, MEAL (ACORN)",1
"HIDE, CLOTH, FEATHERS, SINEW, RIBBON, YARN, METAL, STRING, WOOD, PIGMENT, THREAD, QUILLS",1
"HIDE, FUR, QUILLS, PLANT FIBER, PIGMENT",1
"HIDE, BEADS, HAIR, CLOTH, DEWCLAWS, PLANT FIBER, SINEW, THREAD",1
"HIDE, FUR (BUFFALO), HORNS, CLOTH, PLANT FIBER, QUILLS, FEATHERS, WOOD, PIGMENT, SINEW, STRING",1
"HIDE, FUR, HAIR, FEATHERS, PLANT FIBER, HOOF, PIGMENT, SINEW",1
"HIDE, FUR (BADGER), CLAWS, PIGMENT?, SINEW",1
"HIDE, FUR (MOLE), CLAW?, STONE (CATLINITE), PIGMENT, PLANT FIBER",1
"HIDE, HAIR (ELK, HUMAN), WOOD, CORD, METAL, STONE (CATLINITE), STRING, PIGMENT, SINEW",1
"WOOD, PIGMENT, SINEW, HIDE, FEATHERS, QUILLS, WOOL ?",1
"CLOTH, HIDE, BEADS, METAL (BELLS)",1
"HIDE, CLOTH, FEATHERS, METAL (BELLS), PLANT FIBER, SINEW, THREAD, PIGMENT",1
"FEATHERS, HIDE, HAIR, PLANT FIBER, SINEW, PIGMENT",1
"WOOD, CLOTH, FEATHER (EAGLE), METAL, HIDE, SWEETGRASS ?, PIGMENT",1
"FEATHERS, HIDE, METAL (BELLS), PLANT FIBER, SINEW",1
"HIDE, QUILLS, HOOF",1
"HIDE, PLANT FIBER, HOOF, FUR, SINEW, PIGMENT",1
"WOOD, HIDE, BEADS, PIGMENT, SINEW",1
"BONE, HIDE, PIGMENT, SINEW, PITCH ?",1
"HAIR (COW), HIDE, METAL, PIGMENT, SINEW",1
"HIDE, QUILLS, FEATHERS, SINEW, PIGMENT",1
"QUILL (PORCUPINE), FEATHER, HIDE",1
"HIDE, FUR, PIGMENT, BEADS, SEEDS, SINEW",1
"ANTLER (ELK), HIDE, STONE",1
"HIDE, BEADS, QUILLS, PIGMENT, FEATHERS, HAIR, METAL, CLOTH, THREAD, SINEW, STRING",1
"FEATHERS (HAWK), HIDE, BEADS, PIGMENT, CLOTH, SINEW",1
"FEATHERS (MAGPIE), HIDE, FUR (WEASEL), QUILLS, CLOTH, SINEW, THREAD",1
"HORN, PIGMENT?",1
"HIDE, FUR (RABBIT), BONE (RABBIT), FEATHER, PIGMENT, SINEW, METAL (BELLS)",1
"HIDE, FEATHERS, METAL (BELLS), CLOTH, PLANT FIBER, PIGMENT, SINEW",1
"FEATHERS, HIDE, PIGMENT, SINEW, YARN",1
"HIDE, FEATHERS, PLANT FIBER, SINEW, PIGMENT, THREAD",1
"FEATHERS (EAGLE ?), HIDE, SINEW",1
"HIDE, FUR, FEATHERS, CLOTH, SINEW, PLANT FIBER",1
"BEADS, SINEW, THREAD",1
"FEATHER, HIDE, PIGMENT, SINEW",1
"HIDE, FUR (BEAVER), CLAWS, BONE, TEETH, THREAD, SINEW",1
"HIDE (WEASEL), PIGMENT, THREAD",1
"HIDE, SKIN, FEATHERS (OWL), CLAWS (OWL), PIGMENT, METAL (BELLS), SINEW",1
"WOOD, FEATHERS (EAGLE, MAGPIE, CROW?), HIDE (BUFFALO), FUR",1
"BEADS, METAL, HIDE, CLOTH, FUR, SINEW",1
"HIDE, HAIR (BUFFALO TAIL), WOOD, SINEW",1
"HIDE, FUR, HOOF, PIGMENT, CLOTH, PLANT FIBER, SINEW",1
"INTESTINE, QUILLS, SINEW",1
"WOOD, FEATHERS, METAL (BELL), HIDE, SINEW, PIGMENT",1
"HORN, METAL, STONE",1
"METAL, WOOD ?",1
"BONE, PIGMENT ?",1
"HIDE, BEADS, METAL, SINEW, THREAD ?",1
"HIDE, HAIR, FEATHERS, PLANT FIBER, HOOF, QUILLS, SINEW",1
"HIDE, FEATHERS, WOOD, PLANT FIBER, QUILLS, PLANT FIBER",1
"BONE, BEAD, HIDE",1
"WOOD, HIDE, HOOF, FEATHER, FUR, CLOTH, PLANT FIBER, QUILLS, PIGMENT, SINEW",1
"HAIR (HUMAN, BUFFALO), HIDE, PLANT FIBER, SINEW, PIGMENT",1
"FEATHERS (TURKEY), HIDE, PIGMENT",1
"HIDE, FEATHERS, SINEW, PIGMENT",1
"WOOD, FEATHERS, HIDE, PIGMENT, SINEW",1
"FEATHERS, HIDE, BEADS, SINEW, PIGMENT",1
"WOOD, PIGMENT, FEATHERS, PLANT FIBER, SWEET GRASS, HIDE, BEADS, HOOF, QUILLS, CLOTH, SINEW",1
"HIDE, METAL WOOD, STONE, BEADS, SINEW, PIGMENT, THREAD",1
"FEATHERS, HIDE, METAL (BELLS), CLOTH, SINEW",1
"CLOTH (CANVAS), PIGMENT, HIDE, FEATHERS, METAL, THREAD",1
"WOOD, CLOTH, YARN, STRING, PIGMENT",1
"WOOD, WOOL, STRING, PIGMENT",1
"HIDE, METAL, PIGMENT, SINEW",1
"WOOD, WOOL, METAL (WIRE)",1
"TWIGS, PLANT FIBER, HIDE",1
"WOOD, HIDE, PIGMENT, SINEW?",1
ROOT (BOILED YELLOW PINE),1
"GRASS (BLEACHED), CLOTH",1
PLANT FIBER (BOILED),1
"WOOD (A:CEDAR, B:BUCKEYE)",1
"WOOD, TWIGS, HIDE, CLOTH, STRING",1
"PLANT FIBER, WOOD, TWIGS",1
"DOWN (EAGLE OR SWAN), CORD",1
"FEATHERS (HAWK), STRING",1
"FEATHERS (ACORN WOODPECKER), SKIN (WOODPECKER), CLOTH, THREAD, HIDE",1
"FEATHERS (OWL), WOOD, THREAD",1
"FEATHERS, CLOTH, TWINE, STRING, QUILLS, ABALONE, BEADS (SHELL)",1
"WOOD, FEATHERS, CLOTH, STRING",1
"FEATHERS (CRANE), STRING, QUILLS, TWINE, BEADS (SHELL)",1
"PLANT FIBER (TULE), STRING, PIGMENT",1
"WOOD, SKIN (BIRD), FEATHERS, STRING, BEADS, PIGMENT",1
"HIDE, FUR, CLAWS, PIGMENT, WOOD, SKIN, CLOTH",1
"WOOD, METAL, STONE, HIDE, SINEW",1
"HIDE, CLOTH, BEADS (GLASS), METAL (BELLS), THREAD, SINEW, PIGMENT",1
"FEATHERS, SKIN, BEAK, CLAW, HIDE, SINEW, PIGMENT, WOOD",1
"BONE ?, HIDE",1
"WOOD, PIGMENT, HIDE, FEATHERS, SINEW",1
"FEATHER, BEADS, HIDE, SINEW, PIGMENT",1
"HIDE, PIGMENT, SINEW, FEATHERS",1
"HIDE, HAIR (SKUNK), PIGMENT",1
"FEATHERS, HIDE, PIGMENT, THREAD",1
"FEATHERS, CLOTH, HIDE, METAL (BELLS), SINEW, PIGMENT",1
"FEATHER, HIDE, CLOTH, SINEW, PLANT FIBER, PIGMENT",1
"FEATHERS, WOOD, SINEW, PIGMENT, THREAD",1
"WOOD, HIDE, FEATHER, HAIR, HOOF, CLOTH, PLANT FIBER, SINEW, PIGMENT, THREAD",1
"HIDE, PLANT FIBER, PIGMENT, SINEW",1
"FEATHERS, HIDE, SINEW, PIGMENT, FUR",1
"FEATHERS (YELLOWHAMMER), METAL, HIDE, PIGMENT, SINEW",1
"FEATHERS, HIDE, BEADS (GLASS), SINEW, THREAD, PIGMENT",1
"WOOD, FEATHERS, PIGMENT, CLOTH, HIDE, METAL (BELLS), SINEW",1
"METAL, RIBBON, HIDE, STRING",1
"HAIR, BONE, HIDE, PIGMENT, STRING",1
"HIDE (BUCKSKIN), CORD, FEATHERS (CROW), HAIR, PIGMENT, SINEW",1
"CHAIN (IRON), SKIN (TURTLE), BEADS, HIDE, HAIR (HORSE, DEER), FUR (OTTER), TEETH (HORSE), HOOF (HORSE), PIGMENT (SEE PROBLEM)",1
"HIDE (RAWHIDE), FEATHERS, CERAMIC (CHINA), FEATHERS, PIGMENT, SINEW",1
"CLOTH (CALICO), PIGMENT, THREAD",1
"CLOTH, FEATHERS, PLANT FIBER, QUILLS, METAL, HIDE, SINEW, THREAD, PIGMENT",1
