text,count
CHILDRENS BOOK,4
ILLUSTRATED BOOK,4
CLOTH SAMPLE,4
SPRING GUN PART,4
METAL TOOL,4
MODEL SWORD,4
METAL BRACELET,4
PULLEY,4
BARK DRESS,4
CORDAGE BUNDLE,4
DANCE SHOULDER HOOK,4
CEREMONIAL DANCING STAFF,4
GLASS FRAGMENT,4
FORKED STICK,4
WIGWAM STICK,4
SHED SWORD,4
BRIDLE REIN TIP,4
LOOM SUSPENSION ROPE,4
PAINT APPLICATOR,4
BEAD WEAVING STICK,4
LOWER LIP ORNAMENT,4
PAINTBRUSH,4
MASATO STIRRING STICK,4
PALM LEAF BUNDLE,4
RUDDER PADDLE,4
HUITO FRUIT SAMPLE,4
RATTLE BOWL,4
BREAST ORNAMENT (MAN),4
BARKCLOTH MASK,4
BLOWGUN DART CARRIER,4
LEASE CORD,4
PAINT BOWL,4
KNUCKLE DUSTER,4
POTTERY DRUM,4
TAGUA PALM NUT,4
WRAP,4
BODY PAINT CONTAINER CAP,4
FIRE DRILL STICK,4
PAINT CONTAINER,4
DANCE RATTLE (WOMAN),4
SPINDLE (WOMAN),4
TAMSHI VINE,4
POTTERY TEMPER,4
HOE HANDLE,4
LOOM FRAME UPRIGHT,4
MODEL AUTOMOBILE WHEEL,4
TOY AUTOMOBILE WHEEL,4
MAGUEY FIBER,4
CHICHA GOURD,4
SUGAR CANE PRESS PART,4
STICK BUNDLE,4
ARROW CHISEL,4
CASSAVA BASKET,4
PLUME (MAN),4
WRAPPED CANE,4
PALM NUT,4
MAGIC SEED POD,4
BEAN POD,4
ORNAMENTAL BOARD,4
CYLINDER STAMP,4
ARUANA DOLL,4
PLANT FIBER CUTTING TOOL,4
LATEX,4
PIRANHA JAW BONE,4
JAW BONE,4
MOUTH ORNAMENT,4
MANIOC,4
SPINDLE STAFF,4
BARKCLOTH SHEET,4
COTTON BEATER,4
COW HORN,4
MASATO STIRRER,4
YUCA STIRRER,4
HAMMOCK LOOM BOBBIN,4
FIRE DRILL COVER,4
LEASE STICK,4
BACK ORNAMENT (MAN,4
BACK ORNAMENT (MAN),4
FIRE FAN (CHILD),4
BEER CONTAINER,4
LOOM SUPPORT,4
CUATRO,4
ARM ORNAMENT (WOMAN),4
TRADE CLOTH,4
MANIOC COOKING POT,4
PALM PETIOLE,4
CANE STRIP,4
BEER STORAGE JAR,4
MASK EAR ORNAMENT,4
CLOTH PANEL FRAGMENT,4
FEATHER TUNIC,4
TAPESTRY BAND,4
EDGING BAND,4
MUMMY BUNDLE FALSE HEAD,4
GARMENT SECTION,4
TASSEL FRAGMENT,4
CLOTH STRING,4
BONE NEEDLE,4
BANJO,4
WRISTGUARD,4
ARCHERY RING,4
NOZZLE,4
NECKDRESS,4
CANOE SEAT,4
OBEIAH IMAGE,4
JUJU,4
HEAD STOOL,4
ARROW GUM,4
BARK POUNDER,4
POTTERY BEATER,4
GOLD SCALE,4
WHISTLE CHARM,4
EFFIGY BOX LID,4
BELLOWS STICK,4
FINGERNAIL,4
FOOD DISH LID,4
SCYTHE,4
COTTON THREAD,4
SAUSAGE TREE POD,4
SHELL (WITCH DOCTOR),4
HEADGEAR,4
MILK CONTAINER,4
EATING UTENSIL SUPPORT,4
PITCH FORK,4
TUYERE,4
DOOR LOCK,4
BEER STRAW,4
MIXER,4
SHOE (MULE),4
TORAH,4
BURNING TOOL,4
PECTORAL,4
KENTE CLOTH,4
DIPTYCH,4
TOOTH (LEOPARD),4
MINIATURE PADDLE,4
MINIATURE SPOON,4
CLAY MASK,4
CUP VESSEL,4
EFFIGY FLUTE,4
PESTLE OBJECT,4
CINNABAR,4
MUSSEL SHELL FRAGMENT,4
TOY OLLA,4
CHAROLA,4
FAKE PIPE,4
GYPSUM,4
EFFIGY URN POTSHERD,4
JAR LEG,4
TRIPOD CUP,4
SHELL REPRESENTATION,4
MURAL FRAGMENT,4
CHERT,4
MAUL STONE,4
CYLINDRICAL STONE,4
TOY SAUCER,4
HIEROGLYPH,4
CAST VASE,4
BIVALVE SHELL,4
TRIANGULAR STONE,4
CIRCULAR ORNAMENT,4
FLAKED STONE,4
CLAY PIECE,4
PYRITE MIRROR,4
FLAT STONE,4
EFFIGY ORNAMENT,4
CLAY STAMP,4
CAST PLATE,4
TRIPOD LEG FRAGMENT,4
OLLA LID FRAGMENT,4
JADE FRAGMENT,4
BOWL RING BASE,4
STONE BOWL,4
STELA,4
VESSEL REST,4
PALMA,4
GORGET FRAGMENT,4
FIGURINE POTSHERD,4
CHAPAPOTE,4
GRANITE BALL,4
COYOTE TOOTH,4
MUSICAL INSTRUMENT FRAGMENT,4
FISH BONE,4
BURIAL POT,4
STONE FLAKE BLADE,4
INCENSE BURNER FRAGMENT,4
CHILE GRINDER,4
EFFIGY LEG,4
PERFORATED SLATE DISC,4
LIMESTONE FRAGMENT,4
SPEARPOINT FRAGMENT,4
TOY WHEEL,4
TORTILLA PLATE POTSHERD,4
MINIATURE STONE SCRAPER,4
BURNT SHELL,4
BURNT CORN COB,4
PULQUE VASE POTSHERD,4
PITCHER FRAGMENT,4
SHELL BEADSTRING,4
CANDALARIO,4
CLAY TUBE,4
LADLE POTSHERD,4
STONE BEADSTRING,4
CLAY DISK,4
COOKING WARE POTSHERD,4
AXE PENDANT,4
CIRCULAR WOODEN OBJECT,4
CEREMONIAL DRUM,4
PLOW POINT,4
QUINZE SET,4
BURIAL PEG,4
BURIAL ARROW,4
BLOWPIPE BALL,4
HUIPIL CLOTH,4
ROPE NECKLACE,4
TOP LOOM BAR,4
GOURD DISH,4
GOURD TRAY,4
UPPER LOOM BAR,4
HUIPIL PART,4
PATTERN PICKUP TOOL,4
SHED STICK,4
HAIR SASH (WOMAN),4
CARBON,4
FISH LURE,3
PERFORATED OBJECT,3
COCONUT FIBER,3
PRESS,3
SHARK HOOK,3
CANNIBAL FORK,3
TABU HOUSE DECORATION,3
DIWARRA,3
FRUIT STONE STRING,3
CEREMONIAL STONE,3
QUARTZITE,3
VEGETABLE CATERPILLAR,3
FIGHTING CLUB,3
SHELL CHAIN (WOMAN),3
PETTICOAT (MAN),3
MAT (WOMAN),3
LONG BOW,3
LOIN GIRDLE,3
FEATHER BOX COVER,3
HOLLOW BONE,3
FETICH,3
STAFF HEAD,3
FOOD CONTAINER,3
MESSAGE STICK,3
MODEL WAR CANOE,3
MODEL SLIT GONG,3
HAND NET,3
KITE FISHING APPARATUS,3
SURGICAL TOOL,3
BOWL (CHILD),3
COCONUT SCRAPER,3
WORKING SKIRT (WOMAN),3
FIRE MAKING APPARATUS,3
DANCE BAND PART,3
LOBSTER LEG,3
COCONUT HUSKER,3
INITIATE BELT,3
PINWHEEL,3
TAMBERAN FIGURE PART,3
OIL CALABASH,3
BRIDAL ORNAMENT,3
INITIATE LIME BAMBOO,3
LIME BAMBOO,3
WATER DRUM,3
SAGO POT TOP,3
FLUTE HEAD ORNAMENT,3
WATER BOTTLE STOPPER,3
BLADE CLUB,3
FOOD PLATTER,3
TOOTHED SCRAPER,3
SHELL DISC STRING,3
FISH HOOK LURE,3
SCENT,3
SLING (WOMAN),3
TOILET CASE,3
STINGRAY SPINE,3
CEREMONIAL DANCE DRESS,3
HEAD WREATH,3
CEREMONIAL ADZE HANDLE,3
DISC BEAD,3
FISH HOOK PART,3
PAINT PIGMENT STONE,3
NETTED CARRYING BAG,3
FOSSIL SHELL,3
MONEY SHELL,3
BED POST,3
WALKING CANE,3
WALL POCKET,3
TIKI FIGURE,3
BUTTERFLY COCOON,3
SHIELD MAKING ADZE BLADE,3
CEREMONIAL MASK,3
WRISTLET (MAN),3
COSTUME TASSEL,3
OIL,3
RAIN MAT,3
CASTANETS,3
WRISTLET (GIRL),3
HEAD MAT,3
WIG FRAME,3
BARK DISH,3
THATCH,3
CLAPPING STICK,3
RAINCAPE,3
SCRATCHING BONE,3
PANGARA STICK,3
POINTING STICK,3
HAFTED STONE ADZE,3
CEREMONIAL HEADBAND ORNAMENT,3
CARRYING DISH,3
WINNOWING DISH (WOMAN),3
TOTEM REPRESENTATION,3
HITTING STICK,3
ACACIA STICK,3
DANCE PARAPHERNALIA MATERIAL,3
SPEAR (CHILD),3
PUBIC TASSEL,3
CARRYING STRAP (WOMAN),3
BLADE (CHILD),3
AX BLADE (CHILD),3
AX BLADE (MAN),3
RELIEF CARVING,3
PECTORAL ORNAMENT,3
POTTERY SAGO JAR,3
TALLY CORD,3
DECORATIVE CORD MATERIAL,3
FIRE THONG,3
HEADDRESS BASE,3
STUMP SECTION,3
NET POUCH,3
RAIN HOOD,3
FISH STORAGE BASKET,3
SAGO PACKING BASKET,3
TROPHY HEAD,3
DANCING RING (MALE),3
HANDBAG,3
NETSINKER,3
DUGONG SPEARHEAD,3
BLANK,3
PLANT FIBER RING,3
CLOTH PIECE,3
FRINGE UPPER DRESS (WOMAN),3
MANCATCHER,3
STEERING PADDLE,3
GARMENT (GIRL),3
NASSA SHELL WORK,3
TATTOOING NEEDLE,3
MODEL BROOM,3
TANA,3
NECK BAND (MALE),3
CEREMONIAL SHOE,3
WAMPUM BEAD,3
SHEEP SKIN,3
PINON GUM,3
TOMAHAWK SOCIETY,3
TWIG BUNDLE,3
HAT TOP (CHIEF),3
CEREMONIAL LEGGING,3
NECKLACE (SHAMAN),3
CAST HERALDIC COLUMN,3
GAMBLING SET,3
PENIS BONE,3
BOX BOTTOM,3
CAST CHARM,3
BERRY DISH,3
BERRY BOX,3
OLACHEN NET,3
BEAR CLAW,3
JEWELRY BOX LID,3
BASKET (BABY),3
FACE COVER (BABY),3
BASKET DISH,3
DENTALIUM SHELL,3
BAT,3
GRAVE BOX END,3
ARROW BOX,3
SEAWEED,3
DANCING BLANKET,3
POUCH (MAN),3
TALLY,3
CRAB,3
BUOY,3
COOKING UTENSIL,3
CARVING KNIFE SHEATH,3
WATER BOX,3
CONDUIT,3
RABBIT ARROW,3
SQUIRREL ARROW,3
SMOOTHING TOOL,3
BREECHCLOTH (WOMAN),3
COPPER ORNAMENT,3
FACE PAINTING,3
CLAM BASKET,3
HUMAN SKULL,3
PATTERN BOARD,3
OTTER SKIN,3
CAPE (CHILD),3
CRADLE BLANKET,3
DANCE ARMRING,3
FISHING BAG,3
SMOOTHER,3
BOX (WOMAN),3
BOX LID (WOMAN),3
WAISTCOAT (MAN),3
SHAMAN STICK (SHAMAN),3
SHAMAN HEADDRESS (SHAMAN),3
FISHING LINE REEL,3
MORTUARY POLE,3
RATTLE (CHIEF),3
DISH (CHILD),3
TRIGGER STICK,3
HEADDRESS (CHIEF),3
MEDICINAL ARTICLE,3
EAGLE TAIL,3
CHESS PIECE,3
LAVA,3
PENCIL,3
SCRAPER HANDLE,3
DANCING NECKLACE,3
NETTLE FIBER,3
BASKET BOTTLE COVER,3
BARBED POINT,3
BASKET BOTTLE LID,3
HAIR PIN (SHAMAN),3
SEAL SPEARHEAD,3
DANCE EARRING,3
DANCING RATTLE (CHIEF),3
DANCING HEADDRESS (SHAMAN),3
SHAMAN DANCE WAND (SHAMAN),3
BONE BEAD,3
SHELL BEAD FRAGMENT,3
DESERT SIDE NOTCH TYPE,3
ELKO TYPE,3
STONE PROJECTILE POINT FRAG,3
EE TYPE,3
STONE POINT FRAGMENT,3
WHITE-ON-REDWARE,3
POTTERY MAKING MATERIAL,3
WHITEWASH,3
HAMMER HEAD,3
ARROW RASP,3
SANDAL FORM,3
GAME SEED,3
DANCE ARROW,3
DANCE FAN,3
TIPI PIN,3
GARTER (WOMAN),3
TIPI DOOR,3
LOOM SWORD,3
ACORN GRINDING BASKET,3
SAP TROUGH,3
NAVEL AMULET (CHILD),3
SOCIETY BAG,3
SPOON (WOMAN),3
CASE COVER,3
MODEL GAME HOOP,3
MEDICINAL ROOT,3
GAME STICK DIE,3
STICK DICE GAME,3
BERRY MAUL,3
GAME TARGET,3
DANCE BOW TIE,3
SCAPULA,3
LACROSSE BALL,3
GAME BALL (WOMAN),3
HAIRBRUSH (WOMAN),3
WOMANS GAME STICK (WOMAN),3
GAME STICK SET,3
RING GAME,3
GAMBLING TRAY,3
BLANKET BAND,3
WAR DANCE,3
UMBILICAL CORD,3
MEDICINE LANCE,3
GIG,3
TOBACCO BASKET LID,3
DEER BRAIN,3
SWEATHOUSE,3
HEAD TIE (WOMAN),3
GAME TOP WHIP,3
MOCCASIN GAME,3
MATERIAL,3
WILDCAT SKIN,3
ELK GAME,3
LODGE LINING,3
TOBACCO BOARD,3
TIPI LINING,3
WAR SHIRT (MAN),3
SAP VESSEL,3
STICK GAME,3
STEM,3
PLANT SAMPLE,3
MELON,3
MARKER,3
CAKE,3
CEREMONIAL MEDICINE,3
SOCIETY SWEETGRASS,3
BUNDLE SHELL,3
SOCIETY MOCCASIN,3
DOG SOCIETY,3
PIGEON SOCIETY,3
SOCIETY BELT,3
NECKLACE (DOCTOR),3
BUNDLE WHISTLE,3
PIPE BUNDLE,3
SADDLE TREE,3
SOLDIER,3
BEAR SOCIETY,3
MUSSEL,3
WRAPPER (BABY),3
MODEL SADDLEBAG,3
LEATHER STRAP FRAGMENT,3
HULLING BASKET,3
CHART,3
BARK CHART,3
HUSK FACE SOCIETY,3
GAME DISK,3
BRIDLE ORNAMENT,3
PACK FRAME,3
SYLLABIC LETTER,3
MODEL TRAY,3
SKINNING TOOL,3
BASKET FRAME,3
MUD,3
CUTOUT,3
POTTERS PADDLE,3
HAIR WRAPPER (WOMAN),3
GOGGLE,3
MESQUITE,3
FIRE MAKING FLINT,3
PITCH,3
QUARTZ CRYSTAL,3
POLLEN BAG,3
HANDKERCHIEF ORNAMENT,3
TIHU (WOMAN),3
KACHINA RATTLE,3
BRIDAL ROBE,3
GAME CUP,3
CRADLE ARCH,3
HUNTING BAHO,3
BUNDLE CARVING,3
HUNTING BUNDLE,3
INVITATION QUILL,3
GREAT HUNTING BUNDLE,3
ROCKER,3
MEDICINE MAN HEADDRESS (MEDICINE MAN),3
STIRRUP (MAN),3
BUFFALO MEAT,3
BONE CRUSHER,3
LANCE BLADE,3
BASKET BABY CARRIER (BABY),3
MEDICINE MAN BELL (MEDICINE MAN),3
MEDICINE POUCH,3
FEATHERED STICK,3
GAITER,3
CORN HULLING BASKET,3
SALLY BAG,3
TUNIC (BOY),3
SUBSTANCE,3
DANCE STRIP,3
STONE ARROW,3
PLUM,3
BONE MASHER,3
ROPE MAKING TOOL,3
POTTERY MAKING STONE,3
WRAPPED BUNDLE,3
ROPE TWISTING TOOL,3
BASKET TRAY FOUNDATION,3
BASKET TRAY FRAGMENT,3
MEDICINE BASKET (MAN),3
STOMACH PUSHER,3
FLINT CASE,3
SWEAT LODGE BRUSH,3
SADDLE FRAME,3
SIZING,3
TEMPER,3
HARVEST BASKET,3
MODEL HAMMER,3
MODEL HORSE TRAVOIS,3
RITUAL DOLL,3
BUNDLE MEDICINE PACKAGE,3
BUNDLE WRAP,3
BUNDLE HAWK SKIN,3
HORNED OWL MEDICINE BUNDLE,3
DOWN,3
UMBILICAL STUMP CASE,3
NECK CLOTH,3
HIDE SCRAPER HANDLE,3
ORANGEWARE,3
DANCE TABLET HEADDRESS,3
TENT COVER,3
BERRY PADDLE,3
BUFFALO TAIL,3
BUNDLE CORD,3
CORN PEG,3
MEDICINE SONG BOARD,3
POWDER POUCH,3
PIPE DANCE,3
DEER GENS,3
PICTURE WRITING,3
PIKI BREAD,3
MODEL SHIRT (MAN),3
LOOP,3
MODEL NEEDLE,3
CORNMEAL POUCH,3
DANCER HAIR STICK,3
DANCING MOCCASIN HEEL STRAP,3
CEREMONIAL ROBE,3
DANCE TABLET,3
BONE SETTING OUTFIT,3
DOCTOR OUTFIT (DOCTOR),3
TOBACCO PIPEBOWL,3
BASKET DIPPER,3
MODEL DART,3
GAME BONE,3
BEAVER TOOTH,3
SPLINTER,3
FAN (MAN),3
UNDERSKIRT (WOMAN),3
KACHINA STICK,3
OFFERING STICK,3
BEAR GREASE SPOON,3
MATCH BOX STOPPER,3
MINK STRETCHER,3
HORSE HEADSTALL,3
BUNDLE CEDAR NEEDLE,3
SEWING CASE (WOMAN),3
MODEL RATTLE,3
MODEL PLANTING STICK,3
MODEL SKIRT,3
MODEL KNOT SIGNAL,3
FINGER ORNAMENT,3
MINIATURE BASKET CRADLE,3
PALLADIUM,3
TETHER,3
HAIR PENDANT,3
ALLIGATOR TOOTH,3
TOURIST,3
SEED BOWL,3
HUNTING CLUB,3
LINE HOLDER,3
STONE HARPOON POINT,3
ETCHING,3
BLOCK AND TACKLE,3
SNUFF MORTAR,3
SNUFF PESTLE,3
MODEL SAW,3
CEREMONIAL DISH,3
STONE ARROW POINT,3
WHIRLIGIG,3
SEAL WOUND NAIL,3
THROWING STICK PEG,3
NARWHAL TUSK,3
HOOD (INFANT),3
BREECHES (WOMAN),3
RUNNER,3
SEAL WOUND SKEWER,3
UNAK,3
HARPOON LINE CLASP,3
BONE CUTTER,3
HARPOON LINE HOLDER,3
DOG TRACE TOGGLE,3
DOLL CAP,3
MATTOCK BLADE,3
HARPOON HEAD FRAGMENT,3
FACE MASK,3
MODEL CUP,3
LINE RECEPTACLE,3
SHOOTING SCREEN,3
MODEL BLUBBER POUNDER,3
NEEDLE CASE ACCESSORY,3
SINEW SPLITTER,3
METAL HOOK,3
WOUND SKEWER,3
FISH STRINGER,3
BONE SPEARPOINT,3
GRIP,3
HUNTING HELMET,3
SNUFF BOX COVER,3
PAINT TUBE,3
WHIP HANDLE,3
GUN REST,3
LOON SKIN,3
CHIN PROTECTOR,3
DRYING RACK,3
METAL POINT,3
MODEL TENT STICK,3
MODEL LAMP STAND,3
SEAL CLUB,3
DOCTOR DANCE RATTLE (DOCTOR),3
DOCTOR NECK CHARM,3
DOCTOR HEADDRESS MASK (DOCTOR),3
FISH LINE FLOAT,3
DEFENSIVE COLLAR,3
AWL (MAN),3
RETORT,3
COUNTING BOARD,3
MODEL BURIAL,3
BABY BOARD SHADE,3
PART,3
TOOL BOX (MAN),3
WALRUS LANCE,3
CAST BOWL,3
ILLUSTRATION,3
UNDERDRAWERS (MAN),3
CUFF (WOMAN),3
EMBROIDERED FRAGMENT,3
DULCIMER,3
RICE BAG,3
CRADLE DRAIN,3
BASKET BUCKET,3
CHATTY,3
BETEL BOX LID,3
FEATHER CAPE,3
LENTIL,3
SHACKLE,3
TOY BOOT,3
BOLA SLING,3
SEAL NET,3
JACKET (DOLL),3
MODEL STEERING OAR,3
LOCKING BAR,3
BLIND,3
SAMISEN PICK,3
RADISH GRATER,3
PARASOL,3
TOBACCO PIPE CASE,3
DRUM MALLET,3
BARLEY,3
SEWING BASKET,3
GONG STRIKER,3
WAISTBAND (MAN),3
SHIRT POCKET EMBROIDERY PATTERN,3
EMBROIDERY PATTERN,3
SHIRT COLLAR EMBROIDERY PATTERN,3
CEREMONIAL STAVE,3
PAPER HOLDER,3
OPIUM BRUSH,3
MODEL FOOT,3
SHOE (BRIDE),3
HAT ORNAMENT,3
FUNERAL PAPER,3
INCENSE BOWL,3
MODEL FRUIT,3
BRUSH STAND,3
SQUARE,3
BELT HOOK,3
PANTS (DOLL),3
TOY KNIFE,3
PEN REST,3
WATER COLOR STICK,3
WATER COLOR STICK BOX,3
FLOWER HOLDER,3
HEADBAND (SHAMAN),3
MODEL CROSSBOW,3
FOOD JAR,3
SACRIFICIAL DISH,3
DRAWERS,3
JOBS TEARS,3
HAT (BABY),3
FIRE BOX,3
TAILORING BOARD,3
ICON,3
BOOT (INFANT),3
DOUBLE DISH,3
TOY SLED,3
BRAKE,3
LAMP SUPPORT,3
REINDEER DRIVING STICK,3
DOUBLE COAT (MAN),3
DRIVING STICK,3
DOG CHEEK BIT,3
ANIMAL BLADDER,3
ICE BREAKER,3
REINDEER LEG SKIN,3
CALF MUZZLE,3
KUMISS GOBLET (CHILD),3
DOLL COAT,3
BREECHING CLOTH,3
MODEL CREAM BEATER,3
POTTERY MAKING RING,3
HARROW,3
CUTTING IMPLEMENT,3
GOUGE (ENGRAVER),3
ALTAR LAMP,3
STANDING LAMP,3
COSTUME WHISKERS,3
COSTUME MOUSTACHE,3
SHOE BRUSH,3
SILK SCREEN,3
SACRIFICIAL KNIFE,3
CUP STAND,3
OIL JAR,3
WINE HEATER,3
POTTERS WHEEL,3
FARRIER TOOL (FARRIER),3
STIRRING IRON (IRONSMITH),3
EMBROIDERY YARN,3
TAILOR SCISSORS,3
ROPE MAKING INSTRUMENT,3
SAFFLOWER,3
BIRD NEST,3
PEEL,3
CAST VESSEL,3
CAST JAR,3
TEXT,3
POTTERY SLAB,3
MODEL SOUNDING BOARD,3
BAND SLING,3
STEM BUNDLE,3
CRAB CATCHING IMPLEMENT,3
RAIN PROTECTOR,3
RICE SIEVE,3
BLOOMERS,3
DOUBLE FLUTE,3
SEALING WAX,3
KNIFE SHEATH (MAN),3
TOY STOVE,3
BETEL SCISSORS,3
WEDDING,3
BETEL CONTAINER,3
DRESS COSTUME (MARRIED WOMAN),3
UNDERGARMENT,3
SHRINE FIGURE,3
BUTTER LAMP,3
CHALICE,3
WATER JUG COVER,3
DOUGH MOLD,3
MINIATURE STUPA,3
ALTAR PIECE,3
HANDBAG (GIRL),3
COSTUME BAND (MAN),3
PANACHE,3
ISHITUKI,3
KOJIRI,3
KODZUKA,3
UNDERSKIRT,3
KOTO BRIDGE,3
SALTPAN,3
RITUAL BELL,3
POTHOLDER,3
ARCHITECTURAL ELEMENT,3
OPIUM LAMP CHIMNEY,3
BELL ARMLET,3
STORAGE BASKET LID,3
PANTALOON (MAN),3
RAIN COVER (MAN),3
MODEL DWELLING,3
FIRE PISTON TUBE,3
BLOWGUN ARROW,3
PANTALOON (WOMAN),3
ADZE (MAN),3
CANNON,3
MODEL SHRIMP TRAP,3
MATTING FIBER,3
MANCALA GAME,3
SHRIMP TRAP,3
UNDERSHIRT (MAN),3
DOUBLE CUP,3
KAMPILAN SHEATH,3
PEARL OYSTER VALVE,3
EAR CLEANER,3
CARRYING BOX,3
BOLO GIRDLE,3
MUSICAL FORK,3
CAMOTE BASKET,3
DOG STICK,3
EARHOLE STRETCHER,3
URN COVER,3
SALT CAKE,3
SPINDLE COVER,3
TOILET SET,3
GRINDING BLOCK,3
CLOTH BEATER,3
BRACELET MATERIAL,3
ORCHID STALK,3
HAIR ORNAMENT CASE,3
BELT ACCESSORY,3
TEMPORARY EAR PLUG,3
SPEAR SHAFT POLISHER,3
HORSE BROW BAND,3
LIME TUBE (BOY),3
END FLUTE,3
JEWS HARP CASE,3
RICE SIFTER,3
LOOM BACK REST,3
CRAB SHELL,3
HOUSE CHARM,3
PLAY GUN,3
WORKING KNIFE CASE,3
SILK FIBER,3
TATTOOING PATTERN (WOMAN),3
MEDICINE GOURD,3
BETEL NUT CHOPPER,3
BABY SWING,3
COOKING TUBE,3
DIBBLE,3
CHEWING TOBACCO,3
ARMBAND ORNAMENT (MAN),3
POCKET BELT,3
URUKAY CHANT,3
AMBAHAN CHANT,3
CASTING NET,3
HOUSE DECORATION,3
DRESS STRIP,3
MODEL SEDAN CHAIR,3
HOROSCOPE,3
MEDICINE CONTAINER,3
ASTROLOGICAL CHART,3
PENIS HOLDER,3
URINE DRAIN PIPE,3
CHEST DRESS,3
TWIN CUP,3
DROP SPINDLE,3
DHOTI,3
FISH NET STRING,3
TOBACCO CONTAINER STOPPER,3
RICE CAKE PRESS,3
SUGAR CANE PRESS,3
INGOT,3
KOHL CONTAINER,3
DHAMBURA,3
THEATRICAL COSTUME BEARD,3
PEN CASE,3
INFANT FEEDER,3
BRASS,3
BASKET POUCH BAG,3
BASKET POUCH COVER,3
SPIRIT HOUSE,3
GRINDING BOARD,3
ASPERGER,3
BASKET VANITY BAG,3
BATHING TUBE,3
BULLOCK ORNAMENT,3
STYLUS,3
MONEY POUCH,3
GOWN (BOY),3
SAMOVAR,3
OVEN,3
COFFEE ROASTER,3
QUILT COVER,3
GIRTH,3
TURBAN CLOTH (MAN),3
BLOUSE FRONT,3
UNDERPANTS,3
WAX APPLICATOR,3
COSMETIC BOX,3
COSMETIC BOX LID,3
CAMEL NECKPIECE,3
BACKPACK,3
OFFERING FIGURE,3
COTTON FLUFFING BOW,3
THREAD WINDER,3
SLEEVE PIECE,3
LIQUOR LADLE,3
ANKLET (BOY),3
INKSTONE CASE,3
KNOT PICKER,3
FIGURINE BASE,3
CHEMISE,3
OFFERING STAND,3
DOOR FRAME,3
FIRECRACKER,3
POTTERY MAKING AWL,3
MACHETE SHEATH,3
SKIRT (SHAMAN),3
COSTUME (SHAMAN),3
TOY STEAMBOAT,3
IKAT,3
SCROLL PAINTING,3
FESTOON,3
CLACKER,3
COTTON SAMPLE,3
PLANT MATERIAL,3
SHAMAN KNIFE,3
SHAMAN TOOL,3
FAUX NOSE RING,3
WHEELED FIGURE,3
MOBILE,3
WIND CHIME,3
BIRD BELL,3
BENTO BOX,3
BENTO BOX LID,3
WATER GOURD STOPPER,3
CEREMONIAL FAN,3
CRAFT KIT PAINT,3
SHOP SIGN,3
GUIDE BOOK,3
CEREMONIAL SHIRT (WOMAN),3
CEREMONIAL TROUSERS (WOMAN),3
CEREMONIAL HEADWEAR (WOMAN),3
SICKLE SCABBARD,3
NO NAME,3
BAST STRIP,3
BASKET FRAMEWORK,3
COCONUT SHELL DISH,3
BURGLAR ALARM,3
WORK KNIFE SHEATH,3
LOOM BREAST BEAM,3
BAMBOO CONTAINER PLUG,3
PUMP DRILL BOW,3
RESIN SAMPLE,3
DART GUN,3
OSTRICH SHELL,3
CAST RELIEF DECORATION,3
WOOD POINT,3
CORD BALL,3
REED BUNDLE,3
CRUCIFIX,3
SHEEP HORN,3
CROWN HEADDRESS,3
VESSEL STOPPER,3
ARROW CASE COVER,3
ARROW POISON,3
ARROW POISON GOURD,3
WAISTBAND (HIGH CHIEF),3
HEADBAND FASTENING BONE,3
STONE IMPLEMENT FRAGMENT,3
ARROWPOINT PROTECTOR,3
SPEAR PROTECTOR,3
SEAL HARPOON HANDLE,3
SEAL SPEAR PART,3
FISH SPEAR HEAD,3
PRESSURE FLAKER,3
MODEL HUNTING IMPLEMENT,3
BOLA BALL,3
RHEA EGG SHELL,3
BOLA STONE,3
SILVER ORNAMENT,3
SILVER PLATE,3
SLEEPING HAMMOCK,3
GLASS BEAD,3
LOWER LIP ORNAMENT PIECE,3
LOOP STICK LOOM,3
MOUTH FLUTE,3
FISHING HARPOON,3
FISHING HARPOON FLOAT,3
ROCKING GRINDER,3
COOKING POT SUPPORT,3
MODEL BALSA RAFT,3
HEADBAND PLUME,3
BELT RATTLE,3
PATTERN PICKUP STICK,3
TOUCAN BIRD,3
VIOLIN BOW,3
NOSE HOLE PLUG,3
GOURD STOPPER,3
GREETING RITUAL MATERIAL,3
PIRANHA TOOTH,3
HONEY STRAINER,3
TOY JUG,3
MEDICINE MAN STICK,3
VESSEL CARRYING CORD,3
EFFIGY PITCHER,3
PARROT,3
CANOE CABLE,3
SEWING BASKET LID,3
NOSE DISK (MAN),3
THREAD TWISTING APPARATUS,3
POTTERY PAINT,3
MEDICINE GRATER,3
MEDICINE RASP,3
TOY CANOE PADDLE (CHILD),3
MINIATURE WAR CLUB,3
WHORL (WOMAN),3
BEER STIRRING STICK,3
KAOLIN,3
WOOL BALL,3
TOY MARBLE,3
LOOM PATTERN STICK,3
STAFF OF OFFICE,3
BASKET BOX COVER,3
PONCHO (CHILD),3
COCA BAG (MAN),3
PLANING TOOL,3
SNUFF CONTAINER,3
DART (BOY),3
WRAP AROUND SKIRT (MAN),3
PERFUME BUNDLE,3
COMPOSITE COMB (MAN),3
CHICHA BREWING JAR,3
BARKCLOTH STRIP,3
SWORD WEAPON,3
TOY FROG,3
CUP CARRYING CORD,3
SITTING MAT,3
INSECT,3
MONKEY JAW BONE,3
PIGMENT CONTAINER CAP,3
BOW (ADULT),3
